ilju_a,ilju_b,케미_점수,케미_타입,종합_분석,연애_스타일,주의_포인트,럭키_데이트,생성시각
丙寅(병인),壬申(임신),82,다이내믹 케미,"뜨거운 태양 병인과 쿨한 바다 임신이 만난 역대급 텐션 세계관! 서로 정반대의 매력에 홀린 듯 끌리는 '자석 커플'이에요. 불꽃 같은 열정과 차가운 지성이 만나면 시너지가 미쳤다 소리 절로 나오죠. 서로의 루틴을 자극하며 함께 레벨업하는 갓생 연애의 정석이자, 지루할 틈 없는 드라마틱한 궁합입니다.",에너지 폭발하는 액티비티 데이트 바이브! 말 한마디에도 티키타카가 살아있는 밀당 천재들의 만남이라 연애 텐션이 늘 팽팽해요.,가끔 서로의 스피드가 다를 땐 '쉼표'가 필요해요! 상대방의 속도에 맞춰주는 배려 한 스푼이면 평생 소울메이트 각 확정입니다.,"서핑 원데이 클래스, 힙한 루프탑 바",2026-03-07 00:12:58
丙寅(병인),丁丑(정축),88,보조배터리 케미,에너자이저 태양 '병인'과 은근한 매력의 촛불 '정축'이 만난 따뜻한 조합! 병인이 앞장서서 텐션을 끌어올리면 정축이 꼼꼼하게 내실을 다져주는 찰떡 시너지가 미쳤다! 서로 다른 불의 온도차가 오히려 연애 세계관을 풍성하게 만들어줘요. 같이 있으면 마음이 든든해지는 확신의 소울메이트 각입니다.,화끈한 리액션과 차분한 공감이 공존하는 믹스매치 바이브! 겉으로는 힙하고 핫한데 속으로는 세상 따뜻한 반전 매력 커플이에요.,병인의 속도감과 정축의 신중함이 부딪힐 땐 '밀당 천재' 모드 발동! 서로의 템포를 리스펙해주면 연애 텐션이 평생 유지돼요.,"LP 바 투어, 심야 전시회",2026-03-07 00:13:43
丙寅(병인),壬午(임오),95,텐션 세계관,"태양 같은 병인과 호수 같은 임오의 만남! 불(火)과 물(水)이 만났는데 오히려 밸런스 미쳤다! 서로의 강렬한 에너지를 조절해 주는 완벽한 파트너예요. 특히 인오(寅午) 에너지가 합쳐지면서 연애 텐션이 폭발하는데, 이건 거의 운명적인 소울메이트 각! 서로를 빛나게 해주는 역대급 시너지 커플입니다.",어디를 가든 주인공이 되는 힙한 바이브! 화끈한 표현력과 쿨한 뒤끝이 섞여서 지루할 틈 없는 드라마틱한 연애를 즐기는 스타일이에요.,둘 다 에너지가 너무 핫해서 가끔 감정이 과몰입될 수 있어요! 그럴 땐 릴스 찍으면서 텐션 분산해주면 찐사랑 모드 유지 쌉가능!,"뮤직 페스티벌, 드라이브 투어",2026-03-07 00:14:30
丙寅(병인),丁亥(정해),98,갓벽한 합체,뜨거운 태양 병인과 신비로운 호수 정해가 만난 역대급 '인해(寅亥) 합' 조합! 서로의 부족함을 빛의 속도로 채워주는 시너지 미쳤다! 불과 물의 만남이지만 서로를 밀어주는 에너지가 뿜뿜해서 같이 있으면 운명이라는 게 실감 나는 텐션 세계관이에요. 2026년 인스턴트 연애 시대에 보기 드문 찐사랑 소울메이트 각!,"낮에는 핫한 카페 투어, 밤에는 딥한 대화로 꽉 채우는 밀도 높은 바이브! 서로에게만 집중하는 몰입도가 높아서 남들 눈엔 둘만 딴 세상인 느낌이에요.",둘만의 세계가 너무 완벽해서 가끔 주변 친구들을 잊을지도? 가끔은 더블 데이트로 이 미친 케미를 널리 자랑해 보는 걸 추천!,"심야 드라이브, 오마카세 데이트",2026-03-07 00:15:22
丙寅(병인),壬辰(임진),85,파워 밀당 케미,활활 타오르는 태양 병인과 깊고 넓은 바다 임진이 만난 블록버스터급 텐션 세계관! 서로 에너지가 워낙 강력해서 만날 때마다 도파민이 폭발해요. 불과 물의 짜릿한 만남이 서로를 성장시키는 기폭제가 되어주는 역대급 성장형 커플! 서로의 넘치는 텐션을 컨트롤해주며 시너지가 미쳐버리는 갓벽한 조합입니다.,어디서든 주목받는 주인공 바이브! 티격태격하다가도 금세 찐사랑 모드로 전환되는 드라마틱한 데이트를 즐기는 타입이에요.,둘 다 개성이 뚜렷해서 가끔은 양보 없는 밀당이 펼쳐질 수도! '져주는 게 이기는 것'이라는 마인드만 장착하면 찐 소울메이트 각 확정!,"요트 투어, 인피니티 풀",2026-03-07 00:16:14
丙寅(병인),丁酉(정유),89,블링블링 케미,활활 타오르는 태양 병인과 반짝이는 보석 같은 정유가 만난 비주얼 폭발 조합! 서로 화(火) 기운을 공유하면서도 병인의 든든한 나무 에너지가 정유의 세련된 금 에너지를 화려하게 비춰줘요. 같이 있으면 서로의 매력이 200% 생존하는 시너지 미친 세계관! 서로를 돋보이게 해주는 럭셔리한 텐션이 특징인 성장형 커플이에요.,인스타 감성 낭랑한 핫플 도장 깨기 스타일! 센스 넘치는 정유와 추진력 갑 병인이 만나면 찍는 것마다 인생샷 건지는 갓벽한 데이트 바이브가 완성돼요.,"둘 다 자기주장이 힙해서 가끔 의견이 갈릴 수 있지만, '맛있는 거 먹기' 한 번이면 금방 찐사랑 모드로 복귀! 서로의 취향을 존중해 주면 소울메이트 각 확정!","편집숍 투어, 와인바 데이트",2026-03-07 00:16:55
丙寅(병인),壬寅(임인),88,도파민 폭발,태양 같은 병인과 바다 같은 임인이 만난 역대급 '수화기제' 텐션 세계관! 두 사람 모두 영리한 호랑이(寅) 기운을 품고 있어 티키타카 시너지가 미쳤다 소리 절로 나와요. 불과 물이 만나 적절한 온도를 유지하며 서로를 레벨업시키는 성장형 커플의 정석! 같이 있으면 지루할 틈 없는 갓벽한 소울메이트 각입니다.,어디서든 주목받는 힙한 주인공 바이브! 창의적인 대화가 끊이지 않고 서로의 열정을 리스펙트하는 쿨하고 핫한 데이트 분위기가 특징이에요.,둘 다 에너지가 너무 뿜뿜해서 가끔 고집이 부딪힐 수 있어요! 그럴 땐 맛집 웨이팅하며 텐션을 조절해주면 찐사랑 모드 유지 쌉가능!,"팝업스토어 오픈런, 테마파크 투어",2026-03-07 00:17:42
丙寅(병인),丁未(정미),92,갓생 시너지,밝게 타오르는 태양(병인)과 은은하지만 핫한 달빛(정미)이 만난 텐션! 두 사람 다 불의 기운을 품고 있어 통하는 게 많고 대화가 끊이지 않아요. 서로의 열정을 가장 잘 이해해 주는 조합이라 함께 있으면 긍정 에너지가 풀충전되는 '갓생' 소울메이트 각입니다. 뜨거운 화력만큼이나 확실한 시너지가 미쳤어요!,어디서든 주인공이 되는 힙한 커플! 둘이 있으면 세상 화려하고 에너제틱한 바이브가 흘러 넘쳐요. 아이디어가 팡팡 터져서 지루할 틈 없는 창의적인 데이트를 즐기는 타입입니다.,둘 다 에너지가 워낙 뿜뿜이라 가끔 의견이 부딪힐 수 있어요. 그럴 땐 서로의 열정을 리스펙트하며 한 템포만 쉬어주면 텐션 유지 완료! 건강한 대화로 맞춰가는 재미가 있는 성장형 커플이에요.,"핫플 팝업스토어, 야간 드라이브, 페스티벌",2026-03-07 00:18:25
丙寅(병인),壬子(임자),88,단짠 텐션 커플,"뜨거운 태양(병인)과 쿨한 바다(임자)가 만난 역대급 '대조적 시너지'! 서로 정반대의 매력에 끌려 첫눈에 스파크가 튀는 텐션 세계관이에요. 병인의 열정을 임자의 차분함이 쿨링해주고, 임자의 깊은 감성을 병인의 밝은 에너지가 채워주니 보완적 케미가 미쳤습니다. 서로를 통해 세상을 넓혀가는 찐사랑 각!","낮에는 힙한 핫플 투어, 밤에는 딥한 대화로 꽉 채운 24시간 풀가동 데이트! 화끈함과 서정적인 감성이 공존하는 반전 매력 바이브입니다.","불과 물의 만남이라 가끔 온도 차가 느껴질 수 있지만, 이건 서로의 다름을 알아가는 '성장형 빌드업' 과정일 뿐! 솔직하게 감정을 공유하면 유대감이 더 쫀쫀해져요.","루프탑 바, 오션뷰 드라이브, 전시회 관람",2026-03-07 00:19:14
丙寅(병인),丁巳(정사),95,불꽃 케미,태양 같은 병인과 활활 타오르는 불꽃 정사가 만난 '역대급 화력' 조합! 두 사람 다 불의 에너지가 넘쳐서 만나기만 해도 텐션이 수직 상승해요. 서로의 열정을 누구보다 잘 이해하는 소울메이트 각이라 시너지가 미쳤습니다. 같이 있으면 세상에서 제일 힙하고 에너제틱한 커플 탄생!,화끈하고 솔직한 직진 스타일! 밀당 없이 서로에게 올인하는 바이브라 주변에서도 부러워할 만큼 사랑이 뜨거워요. 매 순간이 드라마틱한 영화 같은 연애를 즐깁니다.,가끔 둘 다 너무 핫해서 감정이 과열될 수 있어요. 그럴 땐 시원한 음료 한 잔 마시며 쿨다운하는 '릴랙스 타임'만 챙겨주면 평생 찐사랑 가능합니다!,"락 페스티벌, 불멍 캠핑, 스릴러 영화",2026-03-07 00:20:04
丙寅(병인),壬戌(임술),96,갓벽 시너지,뜨겁게 타오르는 태양(병인)과 깊고 듬직한 바다(임술)가 만난 '레전드 밸런스'입니다! 서로를 빛나게 해주는 기운이 찰떡이라 같이 있으면 운빨까지 상승하는 시너지 미쳤다 수준이에요. 병인의 열정을 임술이 든든하게 받쳐주니 안정감과 설렘을 동시에 잡은 소울메이트 각!,"서로의 커리어나 취미를 갓생 모드로 응원해주는 힙한 커플! 텐션 터질 땐 확실히 놀고, 쉴 땐 깊은 대화로 힐링하는 고밀도 데이트 바이브입니다.",둘 다 에너지가 확실해서 가끔은 각자의 동굴이 필요할 수도 있어요. 서로의 자유시간을 쿨하게 존중해준다면 신뢰도 200%의 찐사랑 완성!,"대형 카페 투어, LP바, 야경 드라이브",2026-03-07 00:20:47
丁卯(정묘),丁卯(정묘),85,도플갱어 케미,똑닮은 두 촛불(정묘)이 만나 화력이 두 배로 커지는 조합! 서로의 감성을 말하지 않아도 다 아는 '텔레파시 텐션'이 미쳤어요. 따뜻한 나무 기운을 품은 불꽃들이라 같이 있으면 세상 무해하고 포근한 분위기가 뿜뿜! 서로가 서로에게 거울이 되어주는 역대급 소울메이트 각입니다.,감성 카페에서 몇 시간씩 수다 떨어도 부족한 찐친 바이브! 아기자기한 소품샵 투어나 감성 숙소에서 꽁냥거리는 힐링 데이트를 즐기는 스타일이에요.,둘 다 섬세한 편이라 가끔 속마음을 숨길 수 있어요. '솔직 챌린지'처럼 작은 고민도 바로바로 공유하면 더 끈끈한 찐사랑으로 레벨업 가능!,"감성 북카페, 셀프 사진관, 넷플릭스 정주행",2026-03-07 00:21:24
丁卯(정묘),壬申(임신),94,자석 케미,따뜻한 등불(정묘)과 쿨한 바다(임신)가 만난 완벽한 '정임합' 텐션! 서로 다른 오행 에너지가 만나 강력하게 끌어당기는 자석 같은 궁합이에요. 정묘의 섬세한 감성을 임신이 듬직하고 스마트하게 리드해주니 안정감이 미쳤습니다. 서로의 빈틈을 채워주는 소울메이트 각이라 시너지가 폭발하는 레전드 조합!,세련되고 힙한 무드의 연애! 정묘의 아기자기한 감성과 임신의 쿨한 바이브가 섞여 인스타 감성 낭낭한 데이트가 일상이에요. 대화가 잘 통해 시간 순삭!,"임신의 쿨함이 정묘에겐 가끔 차갑게 느껴질 수 있지만, 이건 서로의 온도를 맞춰가는 꿀잼 과정! 솔직한 '감정 공유 타임'만 가지면 찐사랑 보장!","칵테일 바, 미술관 데이트, 야경 드라이브",2026-03-07 00:22:05
丁卯(정묘),丁丑(정축),82,힐링 텐션 커플,섬세한 불꽃(정묘)과 은은한 불꽃(정축)이 만나 서로를 따뜻하게 비춰주는 감성 충만 조합! 정묘의 통통 튀는 아이디어를 정축의 든든한 대지 기운이 포근하게 받아주니 시너지가 미쳤어요. 같은 '정화' 라인이라 말하지 않아도 통하는 소울메이트 각! 서로의 감성을 1순위로 리스펙해주는 찐사랑 세계관입니다.,"북적이는 핫플보다는 우리만의 아지트를 선호하는 바이브! 조용한 대화 속에서도 텐션이 폭발하는 외유내강형 데이트를 즐기며, 서로의 취향을 공유할 때 케미가 폭발해요.",가끔 둘 다 생각이 너무 깊어져서 고구마 먹은 듯 답답해질 수 있어요! 그럴 땐 누가 먼저랄 것도 없이 솔직한 '직진 고백' 한 방이면 오해 사르르 녹고 사이는 더 쫀쫀해집니다.,"LP 바, 도자기 공방, 조용한 동네 산책",2026-03-07 00:22:51
丁卯(정묘),壬午(임오),98,자석 케미,섬세한 촛불(정묘)과 시원한 호수(임오)가 만나 운명적인 '정임합'을 이루는 갓벽 궁합! 서로를 보자마자 강력하게 끌어당기는 텐션 세계관이 열렸네요. 정묘의 다정함을 임오가 듬직하게 감싸주니 시너지 미쳤다 소리가 절로 나와요. 서로의 부족한 부분을 채워주며 함께 성장하는 레전드 소울메이트 각!,보는 사람도 설레게 만드는 꽁냥꽁냥 바이브! 세심한 배려가 일상이라 데이트 내내 웃음이 끊이지 않아요. 힙한 감성과 편안함이 공존하는 힐링 연애 스타일입니다.,둘 다 배려심이 너무 깊어서 가끔은 결정을 서로 미룰 수 있어요. 가끔은 당당하게 '오늘 이거 하자!'라고 직진 리드해주면 케미 폭발 확신!,"수변 카페, 셀프 사진관, 심야 드라이브",2026-03-07 00:23:45
丁卯(정묘),丁亥(정해),95,소울메이트 각,"똑같은 '정화' 불꽃을 가슴에 품은 두 사람! 정묘의 귀여운 센스와 정해의 부드러운 유연함이 만나 텐션 미쳤다! 묘해(卯亥) 합으로 에너지가 찰떡처럼 붙으니, 서로 말 안 해도 눈빛만으로 통하는 찐 소울메이트 바이브예요. 따뜻한 온기가 끊이지 않는 시너지 폭발 커플 그 자체!",몽글몽글하고 감성적인 로코 찍는 분위기! 서로의 감성을 세심하게 챙겨주는 섬세한 데이트 바이브라 주변에서 '둘이 진짜 잘 어울린다'는 소리 맨날 들을 걸요? 힐링 그 자체인 연애!,둘 다 마음이 너무 예뻐서 서운함도 혼자 삼킬 수 있어요! 가끔은 솔직하게 속마음을 '쉐어'하면 더 단단해지는 성장형 케미 완성! 서로의 기분을 리프레시해 주는 대화가 꿀팁이에요.,"LP바 투어, 야경 맛집, 아기자기한 소품샵",2026-03-07 00:24:41
丁卯(정묘),壬辰(임진),92,자석 케미,따뜻한 등불 정묘와 넓은 바다 임진의 만남! 정임합(丁壬合)으로 서로에게 자석처럼 끌리는 텐션이 미쳤어요. 정묘의 섬세한 바이브를 임진이 듬직하게 감싸주는 구조라 안정감 대박! 서로 다른 매력이 섞이면서 새로운 세계관이 열리는 소울메이트 각입니다. 시너지 폭발하는 갓벽한 조합!,"낮에는 힙한 카페에서 감성 챙기고, 밤에는 딥한 대화로 밤새는 갓생 연애 스타일! 서로의 재능을 리스펙하며 함께 성장하는 바이브예요.",가끔 서로의 에너지가 너무 깊어질 때가 있어요! 그럴 땐 각자의 '동굴 타임'을 존중해 주면 텐션이 다시 수직 상승하는 마법을 경험할 거예요.,"전시회 관람, 오마카세, 인피니티 풀",2026-03-07 00:25:30
丁卯(정묘),丁酉(정유),88,불꽃 튀는 케미,같은 '정화' 불꽃끼리 만나 화력 조절 필수인 핫한 커플! 정묘의 부드러운 감성과 정유의 엣지 있는 힙함이 만나면 비주얼 시너지 미쳤다! 서로 정반대의 매력에 끌리는 '자석 텐션'이라 한 번 터지면 찐사랑 모먼트 제대로 찍는 성장형 케미예요. 함께 있으면 세상이 다 환해지는 느낌!,서로의 패션이나 취향을 공유하며 힙한 곳만 골라 다니는 인스타그래머블 데이트 바이브! 가끔은 치열하게 토론하지만 금방 다시 불붙는 열정적인 스타일이에요.,가끔 서로의 에너지가 강하게 부딪힐 땐 '리스펙' 모드 장착! 서로의 다름을 힙하게 인정해주면 연애 유니버스 평화 유지 가능! 져주는 게 이기는 거라는 마인드가 꿀팁이에요.,"성수동 팝업스토어, 테니스 데이트, 재즈 바",2026-03-07 00:26:20
丁卯(정묘),壬寅(임인),98,운명적 갓벽커플,"따뜻한 등불 정묘와 쿨한 호수 임인의 만남은 그야말로 '정임합'의 정석! 서로를 향한 자석 같은 끌림이 미쳤어요. 게다가 두 사람 모두 파릇파릇한 나무 기운을 품고 있어 에너지가 샘솟는 시너지 폭발 조합입니다. 서로의 존재만으로도 성장이 일어나는 텐션 세계관, 이건 무조건 소울메이트 각이죠!",서로의 취향을 리스펙하며 함께 있으면 힐링 에너지가 풀충전되는 바이브! 감성적인 대화가 끊이지 않고 주변에서 '영화 찍냐'는 소리 들을 정도로 몽글몽글한 분위기예요.,둘 다 에너지가 너무 잘 맞아서 가끔은 서로에게 푹 빠져 일상을 놓칠 수도! 각자의 현생도 갓생 살면서 만나면 연애 텐션이 더 폼 미치게 유지될 거예요.,"식물원 카페, LP 청음실, 별 보러 가기",2026-03-07 00:27:03
丁卯(정묘),丁未(정미),94,웜코어 커플,"똑같은 '정화' 불꽃을 품은 두 사람! 따뜻한 온기가 두 배로 터지는 케미 폭발 조합이에요. 특히 묘미(卯未)가 만나 든든한 나무 기운을 만들어내니, 서로가 서로를 끊임없이 응원하고 키워주는 '성장형 시너지'가 미쳤다! 같이 있으면 세상에서 가장 안전하고 포근한 우리만의 텐션 세계관이 완성되는 느낌이에요.","보는 사람도 마음 편안해지는 무해한 바이브! 서로의 취향을 깊게 공유하고, 소소한 일상에서 찐사랑을 찾는 몽글몽글한 데이트 스타일이에요.",둘 다 너무 따스해서 가끔 속마음을 숨길 수 있어요! 솔직한 '필터리스' 대화 한 스푼만 더하면 더 단단해지는 소울메이트 각 완성!,"도자기 공방, 잔잔한 캠핑, 심야 영화",2026-03-07 00:27:49
丁卯(정묘),壬子(임자),89,밀당 천재 커플,따뜻한 촛불 정묘와 힙한 밤바다 임자의 만남! 정임합(丁壬合)으로 첫눈에 스파크 튀는 '자석 텐션' 그 자체예요. 섬세한 정묘의 바이브를 임자가 시원하게 리드해주니 케미 폭발! 서로 다른 온도차가 오히려 서로를 더 궁금하게 만드는 마성의 시너지 미쳤다! 한 번 빠지면 헤어 나올 수 없는 찐사랑 세계관이에요.,화려한 시티 라이프가 잘 어울리는 바이브! 세련된 플레이스에서 힙한 데이트를 즐기며 서로의 매력을 끊임없이 발견하는 짜릿한 스타일이에요.,가끔은 서로의 개인 시간을 힙하게 존중해주기! 각자의 갓생을 살다가 만날 때 연애 텐션이 더 폼 미치게 수직 상승하는 성장형 커플이 될 수 있어요.,"루프탑 바, 심야 드라이브, 전시 오프닝",2026-03-07 00:28:43
丁卯(정묘),丁巳(정사),85,불꽃 케미,"똑같은 '정화' 에너지가 만나 화력 조절 장인들만 가능한 텐션 세계관 오픈! 정묘의 섬세한 예술가적 모먼트와 정사의 파워풀한 에너지가 섞여 시너지 미쳤다! 서로의 열정을 가장 잘 이해해 주는 소울메이트 각이라, 한 번 불붙으면 아무도 못 말리는 찐사랑 바이브가 폭발하는 성장형 커플이에요.",보는 사람까지 핫해지는 열정적인 분위기! 서로의 갓생을 응원하며 힙한 핫플은 다 섭렵하는 에너제틱한 데이트 스타일이에요.,둘 다 너무 뜨거워지면 가끔 쿨링 타임이 필요할지도! 서로의 개인 시간을 힙하게 존중해주면 연애 텐션이 롱런하는 갓벽한 조합이 됩니다.,"페스티벌, 핫플 웨이팅, 클라이밍",2026-03-07 00:29:27
丁卯(정묘),壬戌(임술),96,운명적 갓벽커플,"천간은 정임합(丁壬合), 지지는 묘술합(卯戌合)! 위아래로 꽉 묶인 '더블 합' 케미라니, 이건 전생부터 이어진 소울메이트 각이에요. 정묘의 섬세한 갬성과 임술의 든든한 카리스마가 만나 텐션 세계관이 무한 확장! 서로를 끌어당기는 자석 같은 시너지가 미쳤다 소리 절로 나오는 역대급 조합입니다.",첫 만남부터 찐사랑 예감! 서로의 취향을 스펀지처럼 흡수하며 세상에 우리 둘만 있는 것 같은 몽글몽글한 분위기를 만들어요. 딥한 대화도 잘 통하는 편!,서로 너무 좋아서 껌딱지처럼 붙어 있을 수 있어요! 가끔은 각자의 갓생을 리스펙해주는 시간만 챙겨준다면 연애 텐션이 롱런하는 무적 커플 완성!,"프라이빗 와인바, 심야 드라이브, 감성 캠핑",2026-03-07 00:30:18
戊辰(무진),丁卯(정묘),88,든든한 갓생 커플,듬직하고 스케일 큰 무진님과 따뜻한 센스쟁이 정묘님이 만났네요! 큰 산(무진) 위에 예쁜 꽃(정묘)이 핀 형상이라 시각적 조화부터 갓벽해요. 무진님의 묵직한 안정감을 정묘님의 다정한 불꽃이 사르르 녹여주는 환상 시너지! 서로의 부족한 텐션을 채워주며 함께 성장하는 '갓생' 소울메이트 각입니다.,무진님이 큼직한 데이트 코스를 짜면 정묘님이 감성 한 스푼을 더하는 완벽 밸런스! 서로를 리스펙하는 건강하고 훈훈한 바이브예요.,가끔 무진님의 똥고집이 발동할 때 정묘님의 센스 있는 애교 필살기면 상황 종료! 서로의 자존심만 살짝 터치해주면 텐션 유지 가능해요.,"루프탑 바, 대형 식물원 카페, 전시회 투어",2026-03-07 00:31:15
戊辰(무진),壬申(임신),92,갓벽한 댐 케미,"듬직한 산 같은 무진님과 쿨하고 에너제틱한 강물 같은 임신님의 만남! 무진님이 임신님의 넘치는 텐션을 안정감 있게 잡아주면서도, 임신님의 스마트함이 무진님의 앞길을 시원하게 뚫어주는 구조예요. 서로가 서로의 스케일을 키워주는 역대급 시너지 미쳤다! 같이 있으면 세상 다 가질 것 같은 무적의 세계관 완성이에요.",스케일 큰 갓생 커플 바이브! 주말마다 핫플 도장 깨기 하거나 큰 꿈을 같이 설계하는 야망 가득한 찐사랑 스타일이에요.,둘 다 에너지가 넘쳐서 가끔은 정적인 힐링 타임이 필요해요. 가벼운 수다로 마음의 문만 살짝 열어두면 텐션 폼 미쳤다!,"오션뷰 풀빌라, 인피니티 풀, 요트 투어",2026-03-07 00:32:06
戊辰(무진),丁丑(정축),82,단단한 힐링 케미,듬직한 태산 무진님과 따뜻한 등불 정축님이 만난 시너지 미쳤다! 두 분 다 대지의 기운이 빵빵해서 같이 있으면 세상 편안한 소울메이트 각이에요. 정축님의 섬세한 온기가 무진님의 넓은 마음을 싹 감싸주니 안정감 대폭발! 서로가 서로에게 가장 확실한 내 편이 되어주는 텐션 세계관입니다.,화려한 겉치레보다 내실 있는 찐사랑 스타일! 서로의 고민을 묵묵히 들어주며 맛집 투어하는 편안한 바이브예요.,둘 다 끈기가 장난 아니라 가끔은 고집 배틀이 뜰 수 있음! 먼저 사르르 녹아주는 유연함 한 스푼만 더하면 케미 폭발!,"심야 야식 데이트, 도자기 공방, 넷플릭스 정주행",2026-03-07 00:32:57
戊辰(무진),壬午(임오),85,단짠 자극 케미,"묵직한 존재감의 무진님과 화려하고 쿨한 임오님이 만난 텐션 세계관! 무진님이 든든한 댐처럼 중심을 잡아주면, 임오님이 그 위에서 반짝이는 물결처럼 매력을 뽐내는 시너지 미쳤다! 서로의 에너지가 너무 달라서 오히려 눈을 뗄 수 없는 마성의 매력을 가진 성장형 커플이에요.",무진님의 츤데레 매력과 임오님의 불도저 같은 솔직함이 부딪히는 짜릿한 바이브! 늘 새로운 이벤트가 터지는 다이내믹한 연애 스타일이에요.,임오님이 가끔 직진만 할 때 무진님이 따뜻하게 안아주면 끝! 서로의 스타일을 리스펙해주는 센스만 있다면 찐사랑 완성!,"라이브 공연 관람, 야경 루프탑, 핫플 팝업스토어",2026-03-07 00:33:37
